Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Type_of_Loan_No Data,Type_of_Loan_Others,Type_of_Loan_auto loan,Type_of_Loan_credit-builder loan,Type_of_Loan_debt consolidation loan,Type_of_Loan_home equity loan,Type_of_Loan_mortgage loan,Type_of_Loan_not specified,Type_of_Loan_payday loan,Type_of_Loan_personal loan,Type_of_Loan_student loan,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
18.0,17670.52,1529.543333333333,10.0,7.0,21.0,8.0,56.0,19.0,13.15,9.0,0,4931.01,59.0,1,71.85825674589788,34.36903916068429,239.54329918761525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.0,29095.94,2582.6616666666664,5.0,3.0,17.0,4.0,5.0,20.0,8.01,8.0,1,2510.12,76.0,1,53.5656274622897,28.58600007079632,239.04985640487385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,8938.07,678.8391666666666,6.0,9.0,34.0,7.0,59.0,25.0,27.81,11.0,0,4343.23,28.0,1,33.67769685087954,18.64201962414476,274.8381092887151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,17151.19,1625.2658333333331,10.0,9.0,32.0,7.0,26.0,21.0,21.02,8.0,0,2672.12,122.0,1,61.2300104588122,43.497297857435626,332.7106486709417,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,77108.98,6528.748333333332,5.0,2.0,8.0,3.0,6.0,9.0,9.6,1.0,2,482.99,208.0,0,102.35677307207472,44.67585302554534,540.3110070857058,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,14293.43,1465.1191666666666,7.0,7.0,18.0,7.0,12.0,14.0,9.55,11.0,1,2352.93,70.0,2,73.81017141864359,32.415070560293415,261.8462421189597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,92565.81,7870.8175,4.0,5.0,14.0,1.0,16.0,13.0,16.95,0.0,1,1236.76,191.0,0,55.26199672002035,75.19833031663998,65.32321112094303,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30.0,17180.82,1669.735,4.0,4.0,17.0,3.0,22.0,13.0,11.28,4.0,1,1812.93,230.0,1,21.83553825524304,13.47239851050179,343.15221482693414,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,17151.19,1625.2658333333331,10.0,9.0,32.0,7.0,21.0,24.0,21.02,8.0,0,2672.12,117.0,1,61.2300104588122,43.497297857435626,313.6701180505047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.0,34800.96,2632.08,0.0,5.0,10.0,3.0,3.0,7.0,6.19,4.0,2,344.4,334.0,0,74.63775566449694,39.05794865388919,336.07853639755825,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.0,33890.2,2557.183333333333,8.0,4.0,12.0,2.0,9.0,18.0,11.12,7.0,1,1289.03,331.0,1,31.98895746876268,90.40607926555732,368.7630119962593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,15875.55,1492.9625,6.0,7.0,18.0,7.0,62.0,10.0,10.1,8.0,1,2465.73,125.0,1,89.76562703101408,47.62719580309884,284.47194271130525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.0,71933.70000000001,6091.475000000001,3.0,7.0,12.0,2.0,27.0,11.0,18.78,7.0,1,661.9,246.0,1,62.45662090960949,44.40892033576071,498.86787844215513,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,109864.47,9093.3725,8.0,6.0,16.0,0.0,15.0,11.0,8.67,7.0,1,35.21,240.0,1,0.0,95.76814175869325,1057.732911369487,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.0,77335.86,6164.655,3.0,4.0,19.0,4.0,29.0,20.0,11.88,4.0,1,284.69,359.0,0,239.01787644323343,87.9660469848385,476.6649851798687,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,16931.7,1656.975,8.0,5.0,23.0,3.0,42.0,18.0,1.17,12.0,0,1557.41,199.0,1,25.884004319293123,18.760420802423305,350.6054005548625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,30320.06,2507.6716666666666,9.0,6.0,20.0,5.0,51.0,23.0,7.23,11.0,0,2051.53,215.0,1,110.2912819763388,54.45230221818568,314.2702607943864,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44.0,67749.5,5381.791666666667,5.0,6.0,8.0,2.0,29.0,17.0,14.77,13.0,1,1437.3,95.0,1,75.31999649795199,85.60432018375708,286.4182030563932,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.0,17158.43,1507.8691666666666,8.0,7.0,28.0,7.0,56.0,23.0,28.45,6.0,0,4438.41,101.0,1,97.71693434810184,28.569990168027665,183.5668621115868,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,14867.69,1005.9741666666664,9.0,9.0,18.0,6.0,42.0,15.0,18.5,8.0,1,2344.06,204.0,1,55.45960424165637,17.843996231635522,265.93396536009715,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,148729.12,12557.093333333332,2.0,5.0,2.0,3.0,8.0,15.0,10.48,4.0,2,130.56,352.0,0,198.49637697419288,164.72593778754666,618.6605138160569,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51.0,147517.36,12513.113333333333,3.0,5.0,16.0,1.0,11.0,20.0,4.79,4.0,1,325.89,381.0,0,71.33907585775513,86.3130986129879,1122.7704875664767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42.0,7064.385,393.69875,10.0,9.0,19.0,6.0,55.0,24.0,29.9,10.0,0,3918.55,154.0,1,27.1997874100451,10.584058551904327,271.0246072124021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.0,103755.87,8577.3225,8.0,4.0,12.0,7.0,21.0,15.0,7.27,4.0,1,1013.57,108.0,1,406.07693644622606,79.48677959544592,317.4491984308078,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53.0,12241.57,1248.1308333333334,6.0,6.0,12.0,3.0,21.0,20.0,3.14,1.0,1,89.62,279.0,0,21.640706712185192,33.7606136923813,287.9670069205582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,34107.42,3000.285,8.0,5.0,17.0,2.0,15.0,15.0,10.55,7.0,1,884.77,203.0,1,44.53855484382924,37.63624661274928,442.9198108820122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35.0,94739.7,7838.975000000001,3.0,7.0,3.0,1.0,15.0,4.0,6.14,1.0,2,1413.38,334.0,0,72.88882008913096,54.47860558658425,878.1980384217561,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33.0,174098.52,14496.21,5.0,3.0,3.0,4.0,12.0,3.0,1.48,1.0,2,27.94,239.0,0,535.5923849900985,138.80301251939025,940.757644489266,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,18207.375,1602.28125,0.0,3.0,3.0,3.0,13.0,8.0,5.8,1.0,2,589.65,274.0,0,35.11545668796032,51.53158620992199,323.5810821021177,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,19426.81,1397.9008333333334,7.0,6.0,19.0,4.0,16.0,18.0,15.28,4.0,1,658.69,241.0,2,54.99719804046443,16.076351545308768,284.74042875192816,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.0,17849.0,1490.416666666667,6.0,6.0,15.0,7.0,20.0,24.0,18.44,10.0,0,4522.59,118.0,1,88.00557838056602,26.53409489138486,274.5019933947158,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,48824.14,3357.19328039402,8.0,4.0,16.0,3.0,30.0,14.0,10.55,5.0,1,651.27,223.0,1,496.37596295087417,57.23594314193237,323.98297978404685,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.0,68585.44,5618.453333333334,7.0,5.0,34.0,5.0,62.0,22.0,16.2,8.0,0,2335.55,113.0,1,164.11640866534432,88.08645829715088,154.5443645152873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,110692.47,9428.3725,4.0,6.0,18.0,6.0,7.0,7.0,12.33,6.0,1,1134.69,112.0,1,402.4758281913585,137.90008509175763,451.2110310577578,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,33818.2,2879.183333333333,8.0,5.0,18.0,1.0,23.0,18.0,11.64,4.0,1,170.13,377.0,0,23.68594246225356,67.39486985123908,446.8375210198408,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,87247.62,7005.634999999998,3.0,1.0,11.0,0.0,12.0,7.0,5.3,0.0,2,274.48,311.0,0,0.0,75.12183345094046,475.6718573785688,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.0,19867.475,1396.6229166666665,3.0,5.0,11.0,3.0,6.0,9.0,6.74,4.0,2,707.29,390.0,2,42.60688196261637,23.460944042729498,308.5085080013113,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,44297.43,3701.4525,9.0,7.0,15.0,7.0,37.0,24.0,19.28,10.0,0,4078.71,89.0,1,217.196867498672,41.656027201719205,249.31516726471983,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,143544.96,12156.08,5.0,7.0,14.0,0.0,27.0,14.0,1.26,0.0,1,1434.18,184.0,1,0.0,150.95958381289958,258.3803229990435,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43.0,45070.56,3637.88,9.0,8.0,15.0,7.0,29.0,15.0,17.78,10.0,0,4106.9,150.0,2,166.2967046937647,30.42091394370449,330.85853138841526,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,28005.44,2582.7866666666664,1.0,3.0,1.0,1.0,5.0,3.0,3.25,2.0,2,527.79,291.0,0,21.980614452499843,31.104893643326303,427.0345536311629,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
39.0,53225.37,4526.4475,6.0,7.0,30.0,2.0,25.0,14.0,13.4,4.0,1,2090.45,121.0,1,45.165717587920426,31.52390259908584,615.9551298129937,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,43600.04,3880.336666666666,8.0,4.0,17.0,5.0,13.0,14.0,16.35,8.0,1,773.73,148.0,1,178.10226580269955,33.242535001916515,196.77568353507348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47.0,15624.68,1504.0566666666666,7.0,4.0,17.0,1.0,29.0,10.0,2.26,4.0,1,274.91,302.0,1,9.801338745218944,49.97502487871061,340.8964800324859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33.0,124190.8,10640.233333333334,8.0,3.0,17.0,4.0,6.0,8.0,3.7,0.0,1,834.52,228.0,1,408.65291408462525,93.24613909071036,679.4890734036065,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31.0,110525.97,9471.4975,7.0,7.0,9.0,5.0,16.0,16.0,10.27,8.0,1,993.71,105.0,1,267.33518041511843,95.21820395092456,684.8989249045712,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53.0,42048.24,3758.02,6.0,4.0,5.0,2.0,22.0,8.0,9.54,1.0,2,975.52,349.0,2,53.58146325969543,39.994111826764616,446.2574143237043,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44.0,15990.655,1244.5545833333333,7.0,3.0,17.0,5.0,9.0,17.0,11.85,8.0,1,1214.53,172.0,1,53.91846893142056,26.502990347770552,276.34321173743166,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,51477.8,4130.816666666667,3.0,5.0,8.0,2.0,16.0,16.0,18.84,3.0,1,478.17,208.0,1,67.79771853588983,34.0080803443431,171.84270653994503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.0,10701.525,651.7937499999998,3.0,5.0,19.0,3.0,13.0,10.0,5.95,3.0,1,158.95,372.0,0,13.79120499527748,11.77530545624371,283.89970138266386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,21963.845,1662.320416666667,2.0,5.0,12.0,4.0,3.0,8.0,5.35,2.0,2,902.69,271.0,0,38.073427010062815,19.18624578307709,348.9723688735268,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.0,40453.85,2772.8110518252124,2.0,2.0,1.0,0.0,13.0,1.0,5.29,2.0,2,454.36,218.0,0,323.3431148414545,45.288054887785634,395.3290103790512,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.0,14726.775,1366.23125,7.0,6.0,1.0,0.0,8.0,9.0,6.64,5.0,2,442.21,191.0,0,0.0,24.366301603673744,276.835202778459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,7555.45,769.6208333333333,8.0,6.0,29.0,6.0,33.0,18.0,9.4,11.0,0,3371.11,105.0,1,33.799504337518066,13.858746084014536,266.66653984134183,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32.0,28796.82,2378.735,6.0,6.0,21.0,5.0,30.0,23.0,2.78,8.0,0,2382.35,72.0,1,82.23521974662458,30.43015293540969,314.5384784836718,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44.0,106882.84,8882.903333333334,6.0,6.0,18.0,0.0,23.0,22.0,10.88,4.0,1,332.47,312.0,2,0.0,64.51111299376386,908.0441966431688,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,33777.11,2918.7591666666667,7.0,7.0,14.0,2.0,31.0,17.0,3.49,0.0,1,619.29,288.0,0,33.53558862984241,74.53915892984911,291.64178271040737,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.0,27226.38,2332.865,4.0,5.0,11.0,2.0,8.0,17.0,7.07,2.0,2,1153.62,303.0,0,42.85108110077245,49.25301205416336,317.9477896980271,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,112460.88,9213.74,2.0,4.0,9.0,1.0,29.0,12.0,10.04,2.0,2,208.84,192.0,0,86.61087009540009,84.39868724439161,813.2677162635425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38.0,32244.75,2555.0625,8.0,7.0,12.0,1.0,28.0,9.0,16.03,7.0,1,1001.48,360.0,1,22.353725572019105,30.248109208003672,422.67486113162863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,106949.49,8988.4575,3.0,5.0,1.0,0.0,22.0,9.0,10.04,0.0,2,869.45,197.0,0,0.0,140.46818724920487,488.4989002024189,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,14311.105,1277.5920833333332,4.0,3.0,4.0,3.0,5.0,12.0,4.53,3.0,2,380.09,258.0,0,21.815732505989967,26.91412408166911,291.8093489180222,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.0,33729.28,2826.773333333333,6.0,8.0,27.0,9.0,50.0,25.0,29.86,11.0,0,4484.49,58.0,1,129.48258896143844,18.755933327414613,329.84898996966626,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,61262.76,5054.23,6.0,9.0,20.0,5.0,18.0,25.0,7.2,9.0,0,2357.37,79.0,1,250.596842524502,42.07189977147706,452.754257704021,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,93305.76,7837.48,3.0,6.0,15.0,1.0,14.0,20.0,4.55,3.0,1,1275.86,362.0,1,39.38564366905048,96.81027024157522,897.5520860893743,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43.0,16524.395,1645.0329166666668,5.0,5.0,20.0,4.0,26.0,19.0,11.65,3.0,1,988.27,312.0,0,44.23685735774106,15.822911562197625,276.7211377992626,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.0,134809.28,11514.106666666668,2.0,3.0,6.0,2.0,14.0,5.0,7.34,2.0,2,309.3,292.0,0,112.36719344013252,108.85037064915696,1097.063933254023,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.0,14623.83,1302.6525,9.0,6.0,18.0,5.0,51.0,21.0,17.49,8.0,0,3120.15,157.0,1,32.29405360672101,13.921215446856117,334.04998094642286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.0,15447.63,1005.3025,3.0,4.0,27.0,3.0,24.0,10.0,15.91,8.0,1,2461.68,74.0,1,37.983305158917965,12.661153413512125,299.54846500460644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18.0,107893.68,8911.14,3.0,4.0,5.0,2.0,27.0,11.0,4.47,3.0,2,644.4,187.0,0,116.65714116927394,148.4152647121359,718.230912101597,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47.0,137097.8,11356.816666666666,4.0,7.0,5.0,3.0,7.0,8.0,13.76,3.0,2,1045.06,344.0,0,213.7418690255677,125.52514056745493,955.7659830011462,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27.0,18525.13,1761.7608333333335,10.0,9.0,34.0,2.0,21.0,14.0,19.47,7.0,1,1632.9,127.0,1,18.40803231052605,26.056249994463364,371.711801028344,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,43171.59,3812.6325,7.0,9.0,22.0,6.0,38.0,17.0,8.52,7.0,0,2028.14,190.0,1,158.1349646887396,50.48292498019832,414.074720237065,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,66519.63,5759.302500000002,5.0,3.0,8.0,2.0,21.0,14.0,1.12,2.0,1,64.27,209.0,0,99.19363073791912,64.25496402502074,183.7022721905949,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.0,15319.65,1460.6375,6.0,7.0,15.0,4.0,54.0,16.0,17.13,6.0,0,1453.61,136.0,1,28.182033386452645,0.0,216.00393809551707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,110018.94,8903.245,4.0,2.0,9.0,0.0,8.0,1.0,9.42,4.0,2,430.64,276.0,0,0.0,85.82060214589798,510.2501421631823,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28.0,20615.79,1761.9825,6.0,6.0,21.0,7.0,54.0,13.0,10.01,6.0,1,1901.5,143.0,1,72.10578358210539,12.72106708993897,278.67611853434767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,53672.94,4589.745,9.0,5.0,27.0,6.0,27.0,18.0,9.72,10.0,0,1496.84,74.0,1,220.765777794557,77.86383898127089,295.1255770545799,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,32749.15,2601.0958333333333,0.0,2.0,3.0,4.0,0.0,7.0,6.46,3.0,2,98.55,274.0,0,105.36201902022256,27.781927848308737,94.51145343011328,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,109782.32,9439.526666666668,4.0,4.0,19.0,2.0,27.0,10.0,7.78,0.0,1,426.4,342.0,0,92.52665718154728,114.7726640689556,648.8441890877947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,23809.46,1916.121666666667,3.0,4.0,14.0,5.0,14.0,9.0,7.7,8.0,1,677.77,237.0,1,85.01185404603773,23.2880898526712,325.77086441788214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.0,61141.24,5253.1033333333335,6.0,8.0,26.0,8.0,30.0,17.0,19.99,9.0,0,2667.09,76.0,1,285.3807898259648,67.88797611709536,51.32387012643852,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,28256.63,2440.7191666666668,7.0,7.0,5.0,1.0,12.0,17.0,3.93,1.0,2,66.47,267.0,0,12.342459789644852,22.52598286955341,441.0574986593359,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49.0,61614.9,5364.575,4.0,3.0,10.0,1.0,10.0,5.0,8.17,3.0,2,157.71,321.0,0,44.42796300188768,82.74554882715631,585.2055421004648,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39.0,83384.2,7080.6833333333325,3.0,9.0,24.0,3.0,26.0,5.0,15.14,9.0,1,2613.85,148.0,1,112.01041472425284,95.34838889915774,625.5900572079591,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,19703.09,1563.924166666667,9.0,9.0,22.0,7.0,32.0,15.0,25.51,11.0,0,2677.04,67.0,1,89.23930823277355,14.089248815011675,250.4420193314764,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.0,85423.16,7000.596666666667,6.0,3.0,14.0,2.0,30.0,17.0,16.94,6.0,1,902.37,164.0,1,120.14163365552628,82.86101451193716,661.6499459999235,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42.0,17775.71,1543.309166666667,8.0,5.0,33.0,8.0,28.0,16.0,26.2,8.0,0,2638.68,10.0,1,65.87536999004014,20.87238027859781,317.4108653178286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,67978.8,5803.9000000000015,9.0,5.0,27.0,9.0,38.0,18.0,18.41,15.0,0,4683.95,110.0,1,301.99215598439304,52.5998418141292,387.58335522006746,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,19283.47,1886.9558333333327,10.0,8.0,34.0,9.0,38.0,15.0,26.43,12.0,0,4404.48,72.0,1,84.6164317306805,25.493821949901925,308.71039023395315,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.0,32283.05,2845.254166666666,8.0,6.0,17.0,0.0,7.0,8.0,13.09,4.0,1,291.29,305.0,1,0.0,25.56896273653412,483.4875378442382,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,94312.05,7702.337499999999,5.0,6.0,5.0,1.0,11.0,12.0,0.53,0.0,2,118.8,388.0,0,61.367912091056205,83.60653287551611,651.7977922640412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
45.0,75291.12,6221.259999999998,8.0,6.0,21.0,5.0,40.0,24.0,4.56,12.0,0,2380.01,116.0,1,260.4680810364048,46.75163721618078,273.87442207486583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,28193.38,2643.4483333333333,6.0,3.0,2.0,4.0,30.0,20.0,2.92,4.0,1,1099.7,200.0,0,93.37869416368476,19.174473247346032,123.68836040823636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.0,81126.78,6885.565,0.0,3.0,1.0,2.0,16.0,7.0,6.22,5.0,2,316.07,356.0,0,127.9998194644768,120.86819422210276,628.7482845861748,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37.0,56227.47,4558.6225,8.0,8.0,22.0,5.0,57.0,23.0,24.58,12.0,0,2557.06,139.0,1,196.6202025202908,52.591593021769896,356.5864698436304,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.0,43644.96,3551.08,6.0,8.0,25.0,5.0,34.0,21.0,8.12,11.0,0,2203.98,120.0,1,133.0470229914066,26.25589164340333,202.9624166489037,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47.0,179078.28,15115.19,2.0,4.0,2.0,4.0,7.0,7.0,5.26,7.0,2,723.9,377.0,0,585.383131798558,126.65774128656444,650.3312909837687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,115484.2,9403.683333333332,5.0,6.0,5.0,0.0,2.0,6.0,4.64,3.0,2,715.73,229.0,2,0.0,176.2762594600913,1001.568363360178,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,22416.225,1675.01875,0.0,6.0,3.0,3.0,14.0,8.0,6.93,2.0,2,397.34,234.0,2,39.03350853832032,42.980853695873776,349.63448645185423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,102596.63999999998,8718.72,4.0,5.0,8.0,0.0,23.0,2.0,5.61,1.0,2,1033.59,249.0,0,0.0,61.64215702537635,921.040595139824,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.0,93704.19,7905.6825,3.0,4.0,20.0,2.0,26.0,18.0,19.21,5.0,1,1194.35,343.0,1,88.93927103264716,66.77733210853016,652.6356307317564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,16159.51,1363.6258333333333,4.0,3.0,6.0,2.0,22.0,18.0,6.27,1.0,1,233.56,336.0,1,19.371645147946296,40.8058939358886,241.42000536783013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.0,59843.06999999999,4979.9225,6.0,6.0,32.0,8.0,27.0,19.0,22.71,9.0,0,2597.91,19.0,1,373.64803574226914,46.83578163388083,317.5084326238501,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31.0,67854.3,5573.5250000000015,3.0,7.0,7.0,0.0,13.0,9.0,3.38,9.0,2,586.09,376.0,0,0.0,97.63406783077129,596.3893543877479,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,16310.21,1565.184166666667,6.0,6.0,29.0,7.0,38.0,13.0,26.08,10.0,1,1306.23,187.0,1,85.51402870298976,53.371530714703866,173.55254288218094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52.0,44835.39,3538.2825,3.0,4.0,4.0,4.0,32.0,9.0,5.53,9.0,2,953.75,187.0,0,96.92470263133217,37.67583296311782,357.9655263545543,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28.0,20293.24,1647.2557860332504,5.0,7.0,29.0,4.0,12.0,19.0,16.37,11.0,1,1972.22,103.0,1,89.30932682555935,15.701778010318318,316.63170066907213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46.0,7630.57,910.8808333333332,5.0,5.0,20.0,6.0,52.0,16.0,19.96,13.0,0,3215.43,28.0,1,28.12958333492708,33.66671957910635,254.9595602192464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.0,45188.52,3868.7100000000014,9.0,10.0,22.0,7.0,38.0,20.0,10.45,11.0,1,1960.28,184.0,1,154.35745842806455,40.858996971664695,335.5382219418861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,142395.12,12049.26,7.0,5.0,18.0,3.0,17.0,13.0,11.89,6.0,1,505.07,215.0,2,199.9046912870401,157.29009376850763,1087.7312149444524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.0,108884.76,8805.73,8.0,4.0,16.0,6.0,29.0,11.0,7.48,9.0,1,769.81,69.0,1,352.32279071766334,83.32706373415577,622.5723879053403,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
